         158466868 function calls (144925742 primitive calls) in 151.288 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
1166283/1151826    0.517    0.000    1.052    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\pandas\core\indexes\base.py:7593(ensure_index)
     8424    0.030    0.000    1.020    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\pandas\core\series.py:6110(_cmp_method)
1218588/1213448    0.976    0.000    0.997    0.000 {built-in method builtins.hash}
  5673111    0.979    0.000    0.979    0.000 {built-in method builtins.callable}
594344/589216    0.619    0.000    0.978    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\pandas\core\internals\blocks.py:2674(get_block_type)
    97/93    0.018    0.000    0.902    0.010 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\psycopg2\__init__.py:93(connect)
  503/500    0.007    0.000    0.881    0.002 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\pandas\io\sql.py:885(pandasSQL_builder)
1308506/1292240    0.607    0.000    0.850    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\pandas\core\dtypes\generic.py:37(_check)
     14/9    0.000    0.000    0.814    0.090 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\urllib3\connection.py:369(request)
  637/619    0.018    0.000    0.813    0.001 {built-in method nt._path_exists}
     14/7    0.001    0.000    0.805    0.115 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\requests\sessions.py:457(prepare_request)
     4680    0.025    0.000    0.804    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\pandas\core\frame.py:4481(_set_item_mgr)
     14/7    0.000    0.000    0.797    0.114 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\requests\utils.py:204(get_netrc_auth)
3744/3724    0.020    0.000    0.796    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\pandas\core\dtypes\astype.py:157(astype_array)
  5658825    0.785    0.000    0.785    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\pandas\core\indexes\base.py:6672(_maybe_cast_indexer)
     6579    0.038    0.000    0.776    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\pandas\core\frame.py:4062(__getitem__)
  503/500    0.009    0.000    0.768    0.002 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\pandas\io\sql.py:1620(__init__)
3236538/3236315    0.731    0.000    0.759    0.000 {built-in method builtins.getattr}
604893/596434    0.423    0.000    0.755    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\pandas\core\construction.py:416(extract_array)
       13    0.000    0.000    0.747    0.057 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\peewee.py:3601(_connect)
  503/500    0.002    0.000    0.745    0.001 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\sqlalchemy\engine\base.py:3251(connect)
  504/500    0.004    0.000    0.743    0.001 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\sqlalchemy\engine\base.py:132(__init__)
       13    0.000    0.000    0.742    0.057 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\peewee.py:3613(_add_conn_hooks)
       13    0.000    0.000    0.742    0.057 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\peewee.py:3629(_set_pragmas)
565341/560555    0.690    0.000    0.737    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\pandas\core\arrays\datetimes.py:645(__iter__)
    48/27    0.002    0.000    0.736    0.027 {method 'readlines' of '_io._IOBase' objects}
        1    0.000    0.000    0.727    0.727 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\requests\api.py:62(get)
        1    0.000    0.000    0.727    0.727 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\requests\api.py:14(request)
      102    0.016    0.000    0.725    0.007 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\psycopg2\pool.py:95(_putconn)
  503/500    0.001    0.000    0.685    0.001 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\sqlalchemy\engine\base.py:3276(raw_connection)
581284/580667    0.456    0.000    0.680    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\pandas\_config\config.py:676(_translate_key)
     5616    0.004    0.000    0.641    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\pandas\core\arraylike.py:68(__and__)
     5616    0.019    0.000    0.637    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\pandas\core\series.py:6123(_logical_method)
  2411481    0.626    0.000    0.626    0.000 {method 'append' of 'list' objects}
    14803    0.104    0.000    0.602    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\html\parser.py:301(parse_starttag)
593458/588342    0.463    0.000    0.599    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\pandas\core\flags.py:87(allows_duplicate_labels)
588964/582813    0.302    0.000    0.557    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\pandas\core\construction.py:758(_maybe_repeat)
620891/617007    0.450    0.000    0.546    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\pandas\core\construction.py:481(ensure_wrapped_if_datetimelike)
      468    0.010    0.000    0.510    0.001 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\pandas\core\frame.py:6538(dropna)
5326/5314    0.079    0.000    0.506    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\pandas\core\indexes\base.py:475(__new__)
  503/500    0.002    0.000    0.505    0.001 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\sqlalchemy\pool\base.py:441(connect)
   104/67    0.004    0.000    0.504    0.008 {built-in method nt.stat}
       92    0.017    0.000    0.486    0.005 {method 'close' of 'psycopg2.extensions.connection' objects}
     14/4    0.000    0.000    0.481    0.120 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\urllib3\connectionpool.py:592(urlopen)
     14/4    0.000    0.000    0.480    0.120 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\urllib3\connectionpool.py:377(_make_request)
     3744    0.003    0.000    0.467    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\pandas\core\arraylike.py:54(__gt__)
    33/26    0.001    0.000    0.459    0.018 {method '__exit__' of '_io._IOBase' objects}
      126    0.006    0.000    0.457    0.004 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\axis.py:1287(_update_ticks)
    40/18    0.001    0.000    0.454    0.025 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\socket.py:706(readinto)
    40/18    0.000    0.000    0.454    0.025 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\ssl.py:1289(recv_into)
    40/18    0.004    0.000    0.453    0.025 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\ssl.py:1129(read)
    97/93    0.103    0.001    0.451    0.005 {built-in method psycopg2._psycopg._connect}
     3744    0.003    0.000    0.446    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\pandas\core\arraylike.py:46(__lt__)
1376/1368    0.226    0.000    0.444    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\psycopg2\extras.py:1175(_paginate)
   102/21    0.004    0.000    0.421    0.020 C:\Users\haman\Dropbox\My PC (LAPTOP-QV7RR5UL)\Desktop\Phases\db_manager.py:98(__enter__)
    40/18    0.425    0.011    0.420    0.023 {method 'read' of '_ssl._SSLSocket' objects}
     1872    0.028    0.000    0.411    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\pandas\core\internals\managers.py:1347(insert)
588959/584731    0.283    0.000    0.405    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\pandas\core\construction.py:735(_sanitize_str_dtypes)
     8659    0.033    0.000    0.401    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\pandas\core\frame.py:4626(_get_item_cache)
2808/2792    0.031    0.000    0.398    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\pandas\core\dtypes\astype.py:56(_astype_nansafe)
   584947    0.384    0.000    0.384    0.000 {method 'split' of 'str' objects}
   102/21    0.011    0.000    0.382    0.018 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\psycopg2\pool.py:165(getconn)
     14/7    0.000    0.000    0.372    0.053 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\urllib3\connectionpool.py:1085(_validate_conn)
     10/3    0.000    0.000    0.372    0.124 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\urllib3\connection.py:669(connect)
    14803    0.040    0.000    0.370    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\bs4\builder\_htmlparser.py:105(handle_starttag)
  468/465    0.011    0.000    0.349    0.001 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\pandas\core\frame.py:5993(set_index)
  503/500    0.003    0.000    0.341    0.001 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\sqlalchemy\pool\base.py:1255(_checkout)
595638/593126    0.340    0.000    0.338    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\pandas\core\flags.py:51(__init__)
  503/500    0.004    0.000    0.338    0.001 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\sqlalchemy\pool\base.py:707(checkout)
     7705    0.023    0.000    0.337    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\pandas\core\frame.py:3983(_ixs)
    14504    0.085    0.000    0.321    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\html\parser.py:379(parse_endtag)
  966/964    0.047    0.000    0.320    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\pandas\core\indexes\base.py:2229(is_monotonic_increasing)
   108/99    0.007    0.000    0.317    0.003 {method 'read' of '_io.BufferedReader' objects}
        5    0.000    0.000    0.313    0.063 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\pandas\core\frame.py:5636(rename)
        5    0.000    0.000    0.312    0.062 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\pandas\core\generic.py:1070(_rename)
    14803    0.056    0.000    0.311    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\bs4\__init__.py:722(handle_starttag)
    37/31    0.001    0.000    0.311    0.010 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\http\client.py:463(read)
     2808    0.010    0.000    0.305    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\pandas\core\frame.py:4470(_iset_item_mgr)
  503/500    0.002    0.000    0.298    0.001 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\sqlalchemy\pool\impl.py:153(_do_get)
   617219    0.295    0.000    0.295    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\pandas\_config\__init__.py:34(using_copy_on_write)
     2808    0.092    0.000    0.285    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\pandas\core\internals\managers.py:1066(iset)
        7    0.000    0.000    0.280    0.040 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\image.py:1508(imsave)
      468    0.008    0.000    0.279    0.001 C:\Users\haman\Dropbox\My PC (LAPTOP-QV7RR5UL)\Desktop\Phases\phase_analysis.py:30(_get_rolling_means)
        7    0.000    0.000    0.279    0.040 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\PIL\Image.py:2518(save)
      476    0.007    0.000    0.276    0.001 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\pandas\core\tools\datetimes.py:673(to_datetime)
1410/1407    0.053    0.000    0.274    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\pandas\core\internals\managers.py:708(_slice_take_blocks_ax0)
      6/4    0.002    0.000    0.271    0.068 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\sqlalchemy\pool\base.py:387(_create_connection)
     1872    0.022    0.000    0.265    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\pandas\core\indexes\base.py:6956(insert)
        7    0.000    0.000    0.254    0.036 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\PIL\PngImagePlugin.py:1300(_save)
  1261706    0.254    0.000    0.254    0.000 {built-in method builtins.issubclass}
        7    0.000    0.000    0.253    0.036 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\PIL\ImageFile.py:535(_save)
        7    0.000    0.000    0.253    0.036 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\PIL\ImageFile.py:563(_encode_tile)
       15    0.251    0.017    0.251    0.017 {method 'encode' of 'ImagingEncoder' objects}
   581284    0.242    0.000    0.242    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\pandas\_config\config.py:617(_select_options)
      937    0.006    0.000    0.238    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\pandas\core\generic.py:4027(take)
  1187869    0.238    0.000    0.238    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\pandas\core\generic.py:405(flags)
      936    0.003    0.000    0.237    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\pandas\core\generic.py:6662(copy)
     36/4    0.000    0.000    0.233    0.058 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\text.py:73(_get_text_metrics_with_cache_impl)
15974/15958    0.106    0.000    0.223    0.000 {method 'astype' of 'numpy.ndarray' objects}
      957    0.006    0.000    0.221    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\pandas\core\internals\managers.py:557(copy)
     8134    0.072    0.000    0.220    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\pandas\core\dtypes\base.py:549(find)
      942    0.004    0.000    0.219    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\pandas\core\internals\managers.py:869(take)
    29615    0.061    0.000    0.217    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\bs4\__init__.py:586(endData)
    19550    0.055    0.000    0.214    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\pandas\core\dtypes\common.py:1596(pandas_dtype)
      503    0.008    0.000    0.214    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\pandas\io\sql.py:139(_parse_date_columns)
     4680    0.015    0.000    0.213    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\pandas\core\frame.py:5242(_sanitize_column)
     10/3    0.001    0.000    0.209    0.070 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\urllib3\connection.py:846(_ssl_wrap_socket_and_match_hostname)
  468/465    0.006    0.000    0.209    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\pandas\core\generic.py:4477(__delitem__)
     10/3    0.000    0.000    0.209    0.070 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\urllib3\util\ssl_.py:390(ssl_wrap_socket)
     10/3    0.000    0.000    0.209    0.070 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\urllib3\util\ssl_.py:488(_ssl_wrap_socket_impl)
     10/3    0.000    0.000    0.209    0.070 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\ssl.py:449(wrap_socket)
     10/3    0.000    0.000    0.208    0.069 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\ssl.py:990(_create)
      6/4    0.002    0.000    0.208    0.052 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\sqlalchemy\pool\base.py:666(__init__)
